Year,Month,Province,PM2.5
2020,Sep,สตูล,7.0
2020,Sep,ตรัง,9.75
2020,Sep,ชุมพร,11.182065268065267
2020,Sep,กระบี่,11.182065268065267
2020,Sep,พัทลุง,11.182065268065267
2020,Sep,ปัตตานี,11.182065268065267
2020,Sep,ระนอง,11.182065268065267
2020,Sep,พังงา,11.182065268065267
2020,Oct,กรุงเทพมหานคร,19.58333333333333
2020,Oct,นนทบุรี,15.0
2020,Oct,ปทุมธานี,15.0
2020,Oct,สมุทรปราการ,20.0
2020,Oct,สมุทรสาคร,22.0
2020,Oct,นครปฐม,14.0
2020,Oct,พระนครศรีอยุธยา,14.0
2020,Oct,สระบุรี,19.5
2020,Oct,ลพบุรี,20.333333333333332
2020,Oct,สิงห์บุรี,18.5
2020,Oct,อ่างทอง,15.50441958041958
2020,Oct,ชัยนาท,15.50441958041958
2020,Oct,สมุทรสงคราม,17.5
2020,Oct,นครสวรรค์,14.0
2020,Oct,อุทัยธานี,19.333333333333332
2020,Oct,เชียงราย,11.0
2020,Oct,เชียงใหม่,9.0
2020,Oct,น่าน,10.5
2020,Oct,พะเยา,11.0
2020,Oct,พิษณุโลก,13.25
2020,Oct,แพร่,11.0
2020,Oct,แม่ฮ่องสอน,7.0
2020,Oct,ลำปาง,9.25
2020,Oct,ลำพูน,20.0
2020,Oct,ตาก,9.0
2020,Oct,อุตรดิตถ์,13.75
2020,Oct,สุโขทัย,13.0
2020,Oct,พิจิตร,13.666666666666666
2020,Oct,เพชรบูรณ์,15.666666666666666
2020,Oct,กำแพงเพชร,12.0
2020,Oct,ขอนแก่น,19.0
2020,Oct,นครราชสีมา,18.0
2020,Oct,นครพนม,18.5
2020,Oct,เลย,10.0
2020,Oct,หนองคาย,17.75
2020,Oct,อุบลราชธานี,16.0
2020,Oct,สกลนคร,15.25
2020,Oct,อุดรธานี,16.0
2020,Oct,บุรีรัมย์,14.333333333333334
2020,Oct,มุกดาหาร,19.333333333333332
2020,Oct,บึงกาฬ,12.0
2020,Oct,กาฬสินธุ์,25.0
2020,Oct,ชัยภูมิ,19.0
2020,Oct,ยโสธร,17.5
2020,Oct,อำนาจเจริญ,20.0
2020,Oct,สุรินทร์,15.0
2020,Oct,ศรีสะเกษ,14.0
2020,Oct,ร้อยเอ็ด,15.50441958041958
2020,Oct,มหาสารคาม,15.50441958041958
2020,Oct,หนองบัวลำภู,15.50441958041958
2020,Oct,ฉะเชิงเทรา,14.0
2020,Oct,ชลบุรี,15.0
2020,Oct,ตราด,12.75
2020,Oct,ระยอง,15.8
2020,Oct,สระแก้ว,12.0
2020,Oct,ปราจีนบุรี,16.0
2020,Oct,จันทบุรี,12.0
2020,Oct,นครนายก,14.0
2020,Oct,กาญจนบุรี,14.0
2020,Oct,ราชบุรี,14.0
2020,Oct,สุพรรณบุรี,14.25
2020,Oct,ประจวบคีรีขันธ์,16.0
2020,Oct,เพชรบุรี,15.50441958041958
2020,Oct,นราธิวาส,12.0
2020,Oct,นครศรีธรรมราช,10.75
2020,Oct,ภูเก็ต,14.0
2020,Oct,ยะลา,10.0
2020,Oct,สงขลา,22.0
2020,Oct,สุราษฎร์ธานี,9.0
2020,Oct,สตูล,6.0
2020,Oct,ตรัง,8.75
2020,Oct,ชุมพร,15.50441958041958
2020,Oct,กระบี่,15.50441958041958
2020,Oct,พัทลุง,15.50441958041958
2020,Oct,ปัตตานี,15.50441958041958
2020,Oct,ระนอง,15.50441958041958
2020,Oct,พังงา,15.50441958041958
2020,Nov,กรุงเทพมหานคร,27.58333333333333
2020,Nov,นนทบุรี,24.5
2020,Nov,ปทุมธานี,24.0
2020,Nov,สมุทรปราการ,27.4
2020,Nov,สมุทรสาคร,38.5
2020,Nov,นครปฐม,28.0
2020,Nov,พระนครศรีอยุธยา,24.0
2020,Nov,สระบุรี,28.0
2020,Nov,ลพบุรี,23.333333333333332
2020,Nov,สิงห์บุรี,26.0
2020,Nov,อ่างทอง,19.794564102564102
2020,Nov,ชัยนาท,19.794564102564102
2020,Nov,สมุทรสงคราม,23.5
2020,Nov,นครสวรรค์,26.0
2020,Nov,อุทัยธานี,27.333333333333332
2020,Nov,เชียงราย,16.5
2020,Nov,เชียงใหม่,17.0
2020,Nov,น่าน,17.0
2020,Nov,พะเยา,20.0
2020,Nov,พิษณุโลก,25.0
2020,Nov,แพร่,22.0
2020,Nov,แม่ฮ่องสอน,11.0
2020,Nov,ลำปาง,15.25
2020,Nov,ลำพูน,29.0
2020,Nov,ตาก,18.0
2020,Nov,อุตรดิตถ์,20.5
2020,Nov,สุโขทัย,24.0
2020,Nov,พิจิตร,25.0
2020,Nov,เพชรบูรณ์,22.333333333333332
2020,Nov,กำแพงเพชร,18.666666666666668
2020,Nov,ขอนแก่น,28.0
2020,Nov,นครราชสีมา,26.0
2020,Nov,นครพนม,20.75
2020,Nov,เลย,17.0
2020,Nov,หนองคาย,20.75
2020,Nov,อุบลราชธานี,18.25
2020,Nov,สกลนคร,17.25
2020,Nov,อุดรธานี,18.75
2020,Nov,บุรีรัมย์,14.333333333333334
2020,Nov,มุกดาหาร,19.666666666666668
2020,Nov,บึงกาฬ,14.5
2020,Nov,กาฬสินธุ์,29.0
2020,Nov,ชัยภูมิ,21.0
2020,Nov,ยโสธร,23.5
2020,Nov,อำนาจเจริญ,18.5
2020,Nov,สุรินทร์,17.0
2020,Nov,ศรีสะเกษ,13.0
2020,Nov,ร้อยเอ็ด,19.794564102564102
2020,Nov,มหาสารคาม,19.794564102564102
2020,Nov,หนองบัวลำภู,19.794564102564102
2020,Nov,ฉะเชิงเทรา,19.0
2020,Nov,ชลบุรี,20.666666666666668
2020,Nov,ตราด,15.25
2020,Nov,ระยอง,21.0
2020,Nov,สระแก้ว,19.0
2020,Nov,ปราจีนบุรี,22.0
2020,Nov,จันทบุรี,13.666666666666666
2020,Nov,นครนายก,15.5
2020,Nov,กาญจนบุรี,27.0
2020,Nov,ราชบุรี,28.0
2020,Nov,สุพรรณบุรี,21.75
2020,Nov,ประจวบคีรีขันธ์,23.666666666666668
2020,Nov,เพชรบุรี,19.794564102564102
2020,Nov,นราธิวาส,17.0
2020,Nov,นครศรีธรรมราช,10.25
2020,Nov,ภูเก็ต,18.0
2020,Nov,ยะลา,11.0
2020,Nov,สงขลา,25.0
2020,Nov,สุราษฎร์ธานี,14.0
2020,Nov,สตูล,9.0
2020,Nov,ตรัง,8.25
2020,Nov,ชุมพร,19.794564102564102
2020,Nov,กระบี่,19.794564102564102
2020,Nov,พัทลุง,19.794564102564102
2020,Nov,ปัตตานี,19.794564102564102
2020,Nov,ระนอง,19.794564102564102
2020,Nov,พังงา,19.794564102564102
2020,Dec,กรุงเทพมหานคร,34.916666666666664
2020,Dec,นนทบุรี,31.5
2020,Dec,ปทุมธานี,30.0
2020,Dec,สมุทรปราการ,32.8
2020,Dec,สมุทรสาคร,45.0
2020,Dec,นครปฐม,34.0
2020,Dec,พระนครศรีอยุธยา,28.0
2020,Dec,สระบุรี,32.0
2020,Dec,ลพบุรี,27.666666666666668
2020,Dec,สิงห์บุรี,35.0
2020,Dec,อ่างทอง,25.621179487179486
2020,Dec,ชัยนาท,25.621179487179486
2020,Dec,สมุทรสงคราม,35.0
2020,Dec,นครสวรรค์,30.0
2020,Dec,อุทัยธานี,35.0
2020,Dec,เชียงราย,27.0
2020,Dec,เชียงใหม่,24.0
2020,Dec,น่าน,23.0
2020,Dec,พะเยา,35.0
2020,Dec,พิษณุโลก,41.0
2020,Dec,แพร่,27.0
2020,Dec,แม่ฮ่องสอน,18.0
2020,Dec,ลำปาง,23.25
2020,Dec,ลำพูน,24.0
2020,Dec,ตาก,32.0
2020,Dec,อุตรดิตถ์,28.75
2020,Dec,สุโขทัย,34.666666666666664
2020,Dec,พิจิตร,34.666666666666664
2020,Dec,เพชรบูรณ์,27.0
2020,Dec,กำแพงเพชร,26.333333333333332
2020,Dec,ขอนแก่น,37.0
2020,Dec,นครราชสีมา,31.0
2020,Dec,นครพนม,28.0
2020,Dec,เลย,23.0
2020,Dec,หนองคาย,30.5
2020,Dec,อุบลราชธานี,19.0
2020,Dec,สกลนคร,21.0
2020,Dec,อุดรธานี,23.75
2020,Dec,บุรีรัมย์,19.333333333333332
2020,Dec,มุกดาหาร,20.333333333333332
2020,Dec,บึงกาฬ,17.0
2020,Dec,กาฬสินธุ์,33.0
2020,Dec,ชัยภูมิ,25.0
2020,Dec,ยโสธร,26.0
2020,Dec,อำนาจเจริญ,20.0
2020,Dec,สุรินทร์,18.0
2020,Dec,ศรีสะเกษ,15.5
2020,Dec,ร้อยเอ็ด,25.621179487179486
2020,Dec,มหาสารคาม,25.621179487179486
2020,Dec,หนองบัวลำภู,25.621179487179486
2020,Dec,ฉะเชิงเทรา,22.0
2020,Dec,ชลบุรี,24.0
2020,Dec,ตราด,17.5
2020,Dec,ระยอง,22.4
2020,Dec,สระแก้ว,19.0
2020,Dec,ปราจีนบุรี,26.0
2020,Dec,จันทบุรี,16.0
2020,Dec,นครนายก,18.5
2020,Dec,กาญจนบุรี,31.0
2020,Dec,ราชบุรี,18.0
2020,Dec,สุพรรณบุรี,29.0
2020,Dec,ประจวบคีรีขันธ์,28.0
2020,Dec,เพชรบุรี,25.621179487179486
2020,Dec,นราธิวาส,12.0
2020,Dec,นครศรีธรรมราช,14.0
2020,Dec,ภูเก็ต,20.0
2020,Dec,ยะลา,9.5
2020,Dec,สงขลา,26.0
2020,Dec,สุราษฎร์ธานี,17.0
2020,Dec,สตูล,10.0
2020,Dec,ตรัง,11.0
2020,Dec,ชุมพร,25.621179487179486
2020,Dec,กระบี่,25.621179487179486
2020,Dec,พัทลุง,25.621179487179486
2020,Dec,ปัตตานี,25.621179487179486
2020,Dec,ระนอง,25.621179487179486
2020,Dec,พังงา,25.621179487179486
2021,Jan,กรุงเทพมหานคร,43.41666666666666
2021,Jan,นนทบุรี,37.0
2021,Jan,ปทุมธานี,46.0
2021,Jan,สมุทรปราการ,44.8
2021,Jan,สมุทรสาคร,53.0
2021,Jan,นครปฐม,45.0
2021,Jan,พระนครศรีอยุธยา,40.0
2021,Jan,สระบุรี,54.5
2021,Jan,ลพบุรี,37.5
2021,Jan,สิงห์บุรี,42.0
2021,Jan,อ่างทอง,32.039337995337995
2021,Jan,ชัยนาท,32.039337995337995
2021,Jan,สมุทรสงคราม,34.0
2021,Jan,นครสวรรค์,39.0
2021,Jan,อุทัยธานี,42.5
2021,Jan,เชียงราย,48.5
2021,Jan,เชียงใหม่,43.0
2021,Jan,น่าน,33.0
2021,Jan,พะเยา,52.0
2021,Jan,พิษณุโลก,56.0
2021,Jan,แพร่,44.0
2021,Jan,แม่ฮ่องสอน,34.0
2021,Jan,ลำปาง,47.25
2021,Jan,ลำพูน,34.0
2021,Jan,ตาก,52.0
2021,Jan,อุตรดิตถ์,35.666666666666664
2021,Jan,สุโขทัย,47.0
2021,Jan,พิจิตร,35.0
2021,Jan,เพชรบูรณ์,30.5
2021,Jan,กำแพงเพชร,33.5
2021,Jan,ขอนแก่น,49.0
2021,Jan,นครราชสีมา,44.0
2021,Jan,นครพนม,30.0
2021,Jan,เลย,31.75
2021,Jan,หนองคาย,60.0
2021,Jan,อุบลราชธานี,31.0
2021,Jan,สกลนคร,18.666666666666668
2021,Jan,อุดรธานี,24.33333333333333
2021,Jan,บุรีรัมย์,24.5
2021,Jan,มุกดาหาร,24.5
2021,Jan,บึงกาฬ,14.0
2021,Jan,กาฬสินธุ์,28.0
2021,Jan,ชัยภูมิ,26.0
2021,Jan,ยโสธร,24.0
2021,Jan,อำนาจเจริญ,17.0
2021,Jan,สุรินทร์,27.0
2021,Jan,ศรีสะเกษ,20.0
2021,Jan,ร้อยเอ็ด,32.039337995337995
2021,Jan,มหาสารคาม,32.039337995337995
2021,Jan,หนองบัวลำภู,32.039337995337995
2021,Jan,ฉะเชิงเทรา,44.0
2021,Jan,ชลบุรี,36.333333333333336
2021,Jan,ตราด,27.0
2021,Jan,ระยอง,35.4
2021,Jan,สระแก้ว,33.0
2021,Jan,ปราจีนบุรี,44.0
2021,Jan,จันทบุรี,23.0
2021,Jan,นครนายก,26.0
2021,Jan,กาญจนบุรี,42.0
2021,Jan,ราชบุรี,36.0
2021,Jan,สุพรรณบุรี,43.0
2021,Jan,ประจวบคีรีขันธ์,33.5
2021,Jan,เพชรบุรี,32.039337995337995
2021,Jan,นราธิวาส,20.0
2021,Jan,นครศรีธรรมราช,21.0
2021,Jan,ภูเก็ต,26.0
2021,Jan,ยะลา,13.0
2021,Jan,สงขลา,17.0
2021,Jan,สุราษฎร์ธานี,22.0
2021,Jan,สตูล,14.0
2021,Jan,ตรัง,15.0
2021,Jan,ชุมพร,32.039337995337995
2021,Jan,กระบี่,32.039337995337995
2021,Jan,พัทลุง,32.039337995337995
2021,Jan,ปัตตานี,32.039337995337995
2021,Jan,ระนอง,32.039337995337995
2021,Jan,พังงา,32.039337995337995
2021,Feb,กรุงเทพมหานคร,43.75
2021,Feb,นนทบุรี,38.0
2021,Feb,ปทุมธานี,47.0
2021,Feb,สมุทรปราการ,44.0
2021,Feb,สมุทรสาคร,48.0
2021,Feb,นครปฐม,44.0
2021,Feb,พระนครศรีอยุธยา,45.0
2021,Feb,สระบุรี,45.0
2021,Feb,ลพบุรี,42.0
2021,Feb,สิงห์บุรี,43.0
2021,Feb,อ่างทอง,39.20553846153846
2021,Feb,ชัยนาท,39.20553846153846
2021,Feb,สมุทรสงคราม,30.0
2021,Feb,นครสวรรค์,40.0
2021,Feb,อุทัยธานี,50.0
2021,Feb,เชียงราย,41.0
2021,Feb,เชียงใหม่,43.0
2021,Feb,น่าน,38.0
2021,Feb,พะเยา,44.0
2021,Feb,พิษณุโลก,56.0
2021,Feb,แพร่,48.0
2021,Feb,แม่ฮ่องสอน,44.0
2021,Feb,ลำปาง,58.75
2021,Feb,ลำพูน,46.0
2021,Feb,ตาก,64.0
2021,Feb,อุตรดิตถ์,43.66666666666666
2021,Feb,สุโขทัย,80.5
2021,Feb,พิจิตร,43.0
2021,Feb,เพชรบูรณ์,46.5
2021,Feb,กำแพงเพชร,50.0
2021,Feb,ขอนแก่น,46.0
2021,Feb,นครราชสีมา,44.0
2021,Feb,นครพนม,31.0
2021,Feb,เลย,42.75
2021,Feb,หนองคาย,52.0
2021,Feb,อุบลราชธานี,55.0
2021,Feb,สกลนคร,27.33333333333333
2021,Feb,อุดรธานี,32.333333333333336
2021,Feb,บุรีรัมย์,38.0
2021,Feb,มุกดาหาร,44.5
2021,Feb,บึงกาฬ,29.0
2021,Feb,กาฬสินธุ์,51.0
2021,Feb,ชัยภูมิ,45.0
2021,Feb,ยโสธร,49.0
2021,Feb,อำนาจเจริญ,41.0
2021,Feb,สุรินทร์,45.0
2021,Feb,ศรีสะเกษ,42.0
2021,Feb,ร้อยเอ็ด,39.20553846153846
2021,Feb,มหาสารคาม,39.20553846153846
2021,Feb,หนองบัวลำภู,39.20553846153846
2021,Feb,ฉะเชิงเทรา,49.0
2021,Feb,ชลบุรี,38.0
2021,Feb,ตราด,40.0
2021,Feb,ระยอง,40.0
2021,Feb,สระแก้ว,41.0
2021,Feb,ปราจีนบุรี,50.0
2021,Feb,จันทบุรี,26.0
2021,Feb,นครนายก,30.0
2021,Feb,กาญจนบุรี,46.0
2021,Feb,ราชบุรี,51.0
2021,Feb,สุพรรณบุรี,45.0
2021,Feb,ประจวบคีรีขันธ์,31.0
2021,Feb,เพชรบุรี,39.20553846153846
2021,Feb,นราธิวาส,23.0
2021,Feb,นครศรีธรรมราช,26.0
2021,Feb,ภูเก็ต,27.0
2021,Feb,ยะลา,15.5
2021,Feb,สงขลา,20.0
2021,Feb,สุราษฎร์ธานี,24.0
2021,Feb,สตูล,17.0
2021,Feb,ตรัง,13.666666666666666
2021,Feb,ชุมพร,39.20553846153846
2021,Feb,กระบี่,39.20553846153846
2021,Feb,พัทลุง,39.20553846153846
2021,Feb,ปัตตานี,39.20553846153846
2021,Feb,ระนอง,39.20553846153846
2021,Feb,พังงา,39.20553846153846
2021,Mar,กรุงเทพมหานคร,28.0
2021,Mar,นนทบุรี,23.5
2021,Mar,ปทุมธานี,30.0
2021,Mar,สมุทรปราการ,26.2
2021,Mar,สมุทรสาคร,27.5
2021,Mar,นครปฐม,26.0
2021,Mar,พระนครศรีอยุธยา,32.0
2021,Mar,สระบุรี,34.5
2021,Mar,ลพบุรี,43.5
2021,Mar,สิงห์บุรี,38.0
2021,Mar,อ่างทอง,41.57794871794872
2021,Mar,ชัยนาท,41.57794871794872
2021,Mar,สมุทรสงคราม,15.0
2021,Mar,นครสวรรค์,36.0
2021,Mar,อุทัยธานี,52.0
2021,Mar,เชียงราย,71.0
2021,Mar,เชียงใหม่,78.0
2021,Mar,น่าน,55.0
2021,Mar,พะเยา,67.0
2021,Mar,พิษณุโลก,48.0
2021,Mar,แพร่,59.0
